curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
param,3,5,125000,163840,mid,generalization_combined,,,,,30.106391271646785,0.16666666666666669,0.4833333333333333,655.5999999999999
param,3,6,150000,196608,mid,generalization_combined,,,,,12.262914938175923,0.19999999999999998,0.26666666666666666,863.2333333333333
param,3,7,175000,229376,mid,generalization_combined,,,,,43.292471036363196,0.25,0.4666666666666667,806.25
param,3,8,200000,262144,mid,generalization_combined,,,,,56.30497199329983,0.3833333333333333,0.6666666666666665,625.0833333333334
param,3,9,225000,294912,mid,generalization_combined,,,,,90.3425036183119,0.36666666666666664,0.7,441.29999999999995
param,3,10,250000,327680,mid,generalization_combined,,,,,110.85870267892923,0.3,0.6666666666666666,505.7166666666667
param,3,11,275000,360448,mid,generalization_combined,,,,,170.47737578760945,0.5166666666666666,0.75,511.8
param,3,12,300000,393216,mid,generalization_combined,,,,,179.0609862635114,0.4666666666666666,0.7166666666666668,517.8666666666668
param,3,13,325000,425984,mid,generalization_combined,,,,,170.93942220315168,0.3333333333333333,0.6000000000000001,454.8166666666666
param,3,14,350000,458752,mid,generalization_combined,,,,,191.42510277138615,0.41666666666666663,0.7666666666666668,430.66666666666663
param,3,15,375000,491520,mid,generalization_combined,,,,,189.0292587247754,0.46666666666666673,0.7166666666666668,381.04999999999995
param,3,16,400000,524288,mid,generalization_combined,,,,,202.16626699755608,0.5,0.7666666666666666,397.6
param,3,17,425000,557056,mid,generalization_combined,,,,,221.73860269143972,0.5333333333333334,0.7166666666666666,391.5833333333333
param,3,18,450000,589824,mid,generalization_combined,,,,,231.70261924198485,0.5666666666666667,0.8166666666666668,366.5
param,3,19,475000,622592,mid,generalization_combined,,,,,235.90929193790976,0.5333333333333333,0.8,338.48333333333335
param,3,20,500000,655360,final,generalization_combined,,,,,201.9314498450539,0.5449999999999999,0.8333333333333334,279.63166666666666
param,4,1,25000,32768,mid,generalization_combined,,,,,-201.96041344573013,0.0,0.0,359.85
param,4,2,50000,65536,mid,generalization_combined,,,,,-212.91345990108306,0.0,0.0,482.8333333333333
