curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,n_cases_used,expected_cases,coverage,is_valid,mean_return,mean_success_strict,mean_success_soft,mean_length
joint,6,19,475000,622592,mid,unseen_combo,3,3,1.0,True,233.9006032186769,0.6,0.8000000000000002,404.2
joint,6,20,500000,655360,final,unseen_combo,3,3,1.0,True,230.8152974295767,0.6166666666666667,0.8966666666666666,331.43666666666667
joint,7,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-145.67483116357278,0.20000000000000004,0.20000000000000004,205.86666666666667
joint,7,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-134.6831663549236,0.06666666666666667,0.26666666666666666,328.43333333333334
joint,7,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-152.63398153125078,0.06666666666666667,0.10000000000000002,682.1333333333333
joint,7,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-146.14738178370033,0.0,0.03333333333333333,929.1333333333333
joint,7,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-97.21267730592687,0.0,0.0,970.2666666666668
joint,7,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-83.3963745191926,0.03333333333333333,0.03333333333333333,970.0333333333334
joint,7,7,175000,229376,mid,unseen_combo,3,3,1.0,True,-77.04245350163069,0.0,0.03333333333333333,997.0333333333333
joint,7,8,200000,262144,mid,unseen_combo,3,3,1.0,True,-16.537698505053566,0.10000000000000002,0.16666666666666666,971.3000000000001
joint,7,9,225000,294912,mid,unseen_combo,3,3,1.0,True,83.04304750667568,0.39999999999999997,0.6333333333333334,756.0333333333333
joint,7,10,250000,327680,mid,unseen_combo,3,3,1.0,True,85.57406954475904,0.3,0.6,740.9666666666667
joint,7,11,275000,360448,mid,unseen_combo,3,3,1.0,True,153.34853386821462,0.26666666666666666,0.6333333333333334,650.2666666666668
joint,7,12,300000,393216,mid,unseen_combo,3,3,1.0,True,197.2900070117105,0.3,0.7666666666666666,449.86666666666673
joint,7,13,325000,425984,mid,unseen_combo,3,3,1.0,True,203.8253382261577,0.3333333333333333,0.6333333333333333,457.23333333333335
joint,7,14,350000,458752,mid,unseen_combo,3,3,1.0,True,196.79473922869911,0.3333333333333333,0.6,446.5
joint,7,15,375000,491520,mid,unseen_combo,3,3,1.0,True,201.91666514421567,0.4333333333333333,0.6666666666666666,396.70000000000005
joint,7,16,400000,524288,mid,unseen_combo,3,3,1.0,True,212.23561872208154,0.3666666666666667,0.6999999999999998,374.90000000000003
joint,7,17,425000,557056,mid,unseen_combo,3,3,1.0,True,220.84708955862058,0.5333333333333333,0.8333333333333334,400.0
joint,7,18,450000,589824,mid,unseen_combo,3,3,1.0,True,211.50722710231548,0.5,0.8000000000000002,368.0
joint,7,19,475000,622592,mid,unseen_combo,3,3,1.0,True,205.45828491862088,0.5,0.7666666666666666,339.43333333333334
joint,7,20,500000,655360,final,unseen_combo,3,3,1.0,True,203.57063211060145,0.31,0.7066666666666667,393.0566666666667
joint,8,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-169.79099988349287,0.0,0.0,402.8999999999999
joint,8,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-196.61829390867885,0.0,0.0,564.1333333333333
joint,8,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-175.96365818453776,0.0,0.0,680.5333333333333
joint,8,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-131.92913089676483,0.0,0.0,922.4333333333334
joint,8,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-112.13404567094403,0.0,0.0,970.0666666666666
joint,8,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-103.76905927886254,0.0,0.0,970.2333333333332
joint,8,7,175000,229376,mid,unseen_combo,3,3,1.0,True,-88.76069750153522,0.03333333333333333,0.06666666666666667,961.9666666666667
joint,8,8,200000,262144,mid,unseen_combo,3,3,1.0,True,-42.48842151971093,0.06666666666666667,0.13333333333333333,979.1999999999999
joint,8,9,225000,294912,mid,unseen_combo,3,3,1.0,True,9.693346596654871,0.3,0.3333333333333333,907.3000000000001
joint,8,10,250000,327680,mid,unseen_combo,3,3,1.0,True,171.85572610232552,0.8000000000000002,0.9333333333333332,622.1
joint,8,11,275000,360448,mid,unseen_combo,3,3,1.0,True,199.07254230821513,0.6333333333333333,0.8333333333333334,471.8666666666666
joint,8,12,300000,393216,mid,unseen_combo,3,3,1.0,True,183.43268028754824,0.5666666666666667,0.7666666666666666,546.2
joint,8,13,325000,425984,mid,unseen_combo,3,3,1.0,True,221.10176650312383,0.6,0.8333333333333334,448.1333333333334
joint,8,14,350000,458752,mid,unseen_combo,3,3,1.0,True,167.3600080460656,0.6,0.8666666666666667,420.5333333333333
joint,8,15,375000,491520,mid,unseen_combo,3,3,1.0,True,220.49302147975905,0.6333333333333334,0.9,432.76666666666665
joint,8,16,400000,524288,mid,unseen_combo,3,3,1.0,True,193.38735030127114,0.6,0.9,384.1666666666667
joint,8,17,425000,557056,mid,unseen_combo,3,3,1.0,True,209.81299376776136,0.6333333333333333,0.9,356.1000000000001
joint,8,18,450000,589824,mid,unseen_combo,3,3,1.0,True,236.9988844286154,0.8333333333333334,0.9666666666666667,324.2
joint,8,19,475000,622592,mid,unseen_combo,3,3,1.0,True,227.1226974666566,0.7666666666666666,0.9,352.2
joint,8,20,500000,655360,final,unseen_combo,3,3,1.0,True,219.80239963330845,0.7133333333333334,0.9066666666666667,312.98
joint,9,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-91.85051990257618,0.20000000000000004,0.3333333333333333,309.93333333333334
joint,9,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-167.1239207164343,0.0,0.0,789.5333333333334
joint,9,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-114.01558146652751,0.0,0.0,913.2333333333332
joint,9,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-99.82016983525858,0.0,0.0,969.9
joint,9,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-89.70770082611222,0.0,0.0,970.5
joint,9,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-76.05203114597509,0.0,0.0,983.8000000000001
joint,9,7,175000,229376,mid,unseen_combo,3,3,1.0,True,-9.653932046414509,0.16666666666666666,0.2333333333333333,962.6666666666666
joint,9,8,200000,262144,mid,unseen_combo,3,3,1.0,True,55.296592206352365,0.4666666666666666,0.5333333333333333,811.7999999999998
joint,9,9,225000,294912,mid,unseen_combo,3,3,1.0,True,94.66114468530792,0.3666666666666667,0.5666666666666668,748.0
joint,9,10,250000,327680,mid,unseen_combo,3,3,1.0,True,222.9318070496032,0.3333333333333333,0.9,458.6000000000001
joint,9,11,275000,360448,mid,unseen_combo,3,3,1.0,True,201.764867717673,0.3333333333333333,0.8000000000000002,438.40000000000003
joint,9,12,300000,393216,mid,unseen_combo,3,3,1.0,True,217.69372486956414,0.4000000000000001,0.6666666666666666,452.90000000000003
joint,9,13,325000,425984,mid,unseen_combo,3,3,1.0,True,214.86935149612944,0.3333333333333333,0.7999999999999999,398.7
joint,9,14,350000,458752,mid,unseen_combo,3,3,1.0,True,161.24686127571147,0.3666666666666667,0.7333333333333334,412.1666666666667
joint,9,15,375000,491520,mid,unseen_combo,3,3,1.0,True,230.30359049194968,0.43333333333333335,0.8666666666666667,340.73333333333335
joint,9,16,400000,524288,mid,unseen_combo,3,3,1.0,True,233.47720255216464,0.5333333333333333,0.8333333333333334,333.7
joint,9,17,425000,557056,mid,unseen_combo,3,3,1.0,True,218.03774305128445,0.39999999999999997,0.7666666666666666,325.7666666666667
joint,9,18,450000,589824,mid,unseen_combo,3,3,1.0,True,237.44065845491878,0.6,0.7999999999999999,307.03333333333336
joint,9,19,475000,622592,mid,unseen_combo,3,3,1.0,True,254.32460645951767,0.4333333333333333,0.7999999999999999,305.56666666666666
joint,9,20,500000,655360,final,unseen_combo,3,3,1.0,True,206.65250546877186,0.5166666666666667,0.8233333333333333,291.2366666666667
param,0,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-341.825366424682,0.0,0.0,325.2
param,0,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-292.550158233895,0.0,0.0,618.0666666666667
param,0,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-280.8718579943974,0.0,0.0,722.3333333333334
param,0,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-195.18837493771107,0.0,0.0,939.8666666666667
param,0,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-136.90888728763093,0.0,0.0,940.8333333333334
param,0,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-40.981512262064186,0.03333333333333333,0.06666666666666667,969.0333333333333
param,0,7,175000,229376,mid,unseen_combo,3,3,1.0,True,57.08780455446845,0.3333333333333333,0.5333333333333333,808.6999999999999
param,0,8,200000,262144,mid,unseen_combo,3,3,1.0,True,145.4902062228651,0.7000000000000001,0.8333333333333334,653.7666666666668
param,0,9,225000,294912,mid,unseen_combo,3,3,1.0,True,135.35592434196099,0.4666666666666666,0.6666666666666666,732.1
param,0,10,250000,327680,mid,unseen_combo,3,3,1.0,True,149.16937741296908,0.5,0.7000000000000001,607.8666666666667
param,0,11,275000,360448,mid,unseen_combo,3,3,1.0,True,174.01693290317726,0.6666666666666666,0.8333333333333334,548.6333333333333
param,0,12,300000,393216,mid,unseen_combo,3,3,1.0,True,169.33142734983002,0.5333333333333333,0.7666666666666666,426.0
param,0,13,325000,425984,mid,unseen_combo,3,3,1.0,True,187.5737513201963,0.46666666666666673,0.6333333333333333,414.56666666666666
param,0,14,350000,458752,mid,unseen_combo,3,3,1.0,True,200.59742112606406,0.5,0.7333333333333334,435.3666666666666
param,0,15,375000,491520,mid,unseen_combo,3,3,1.0,True,191.44215593348306,0.3333333333333333,0.7000000000000001,445.3666666666666
param,0,16,400000,524288,mid,unseen_combo,3,3,1.0,True,191.54175979859914,0.3333333333333333,0.7333333333333334,401.26666666666665
param,0,17,425000,557056,mid,unseen_combo,3,3,1.0,True,199.9686735441485,0.4666666666666666,0.8666666666666666,448.26666666666665
param,0,18,450000,589824,mid,unseen_combo,3,3,1.0,True,205.89031975772562,0.5333333333333333,0.8333333333333334,375.2
param,0,19,475000,622592,mid,unseen_combo,3,3,1.0,True,201.38008550318412,0.43333333333333335,0.8000000000000002,390.3
param,0,20,500000,655360,final,unseen_combo,3,3,1.0,True,220.06873531830516,0.5666666666666668,0.85,352.84666666666664
param,1,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-93.82710289597355,0.20000000000000004,0.39999999999999997,238.03333333333333
param,1,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-160.43229510656093,0.03333333333333333,0.03333333333333333,292.8666666666667
param,1,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-179.5448173036275,0.0,0.0,468.06666666666666
param,1,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-161.26187055375493,0.0,0.0,674.9333333333333
param,1,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-129.74094047258333,0.0,0.0,853.8666666666667
param,1,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-81.61961547215884,0.0,0.0,918.6333333333333
param,1,7,175000,229376,mid,unseen_combo,3,3,1.0,True,-55.06435505640419,0.03333333333333333,0.06666666666666667,961.8000000000001
param,1,8,200000,262144,mid,unseen_combo,3,3,1.0,True,-16.44060905998843,0.2333333333333333,0.2333333333333333,888.7333333333332
param,1,9,225000,294912,mid,unseen_combo,3,3,1.0,True,122.19770229162826,0.5666666666666667,0.6666666666666666,578.1666666666666
param,1,10,250000,327680,mid,unseen_combo,3,3,1.0,True,123.47493528506887,0.4666666666666666,0.6666666666666666,678.6333333333333
param,1,11,275000,360448,mid,unseen_combo,3,3,1.0,True,100.45492626063178,0.5666666666666667,0.5666666666666667,677.8333333333334
param,1,12,300000,393216,mid,unseen_combo,3,3,1.0,True,107.54945664777419,0.4666666666666666,0.6333333333333333,614.3333333333334
param,1,13,325000,425984,mid,unseen_combo,3,3,1.0,True,210.78582175106627,0.5666666666666668,0.8000000000000002,510.2
param,1,14,350000,458752,mid,unseen_combo,3,3,1.0,True,199.1149137760216,0.6,0.9,449.09999999999997
param,1,15,375000,491520,mid,unseen_combo,3,3,1.0,True,194.09626509698842,0.6666666666666666,0.8666666666666667,427.73333333333335
param,1,16,400000,524288,mid,unseen_combo,3,3,1.0,True,209.44720976398625,0.5333333333333333,0.9333333333333332,382.1333333333334
param,1,17,425000,557056,mid,unseen_combo,3,3,1.0,True,232.8442313882656,0.7333333333333334,0.9333333333333332,396.06666666666666
param,1,18,450000,589824,mid,unseen_combo,3,3,1.0,True,209.71862507344835,0.6333333333333333,0.8333333333333334,463.3
param,1,19,475000,622592,mid,unseen_combo,3,3,1.0,True,231.98774450518752,0.7666666666666666,0.9666666666666667,371.1333333333334
param,1,20,500000,655360,final,unseen_combo,3,3,1.0,True,225.41616067837717,0.6833333333333332,0.89,369.90000000000003
param,2,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-400.9618109406033,0.0,0.0,446.86666666666673
param,2,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-255.28093008758037,0.0,0.0,488.3
param,2,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-253.83165331884132,0.0,0.0,562.8000000000001
param,2,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-166.3214816841942,0.0,0.0,855.7666666666665
param,2,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-117.21126927048608,0.0,0.0,944.4333333333334
param,2,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-74.05373864571787,0.03333333333333333,0.03333333333333333,968.0666666666666
param,2,7,175000,229376,mid,unseen_combo,3,3,1.0,True,89.64383679787393,0.26666666666666666,0.3333333333333333,742.2666666666665
param,2,8,200000,262144,mid,unseen_combo,3,3,1.0,True,85.59420452127817,0.16666666666666666,0.5,560.9999999999999
param,2,9,225000,294912,mid,unseen_combo,3,3,1.0,True,136.10530489403627,0.3666666666666667,0.5,485.6333333333334
param,2,10,250000,327680,mid,unseen_combo,3,3,1.0,True,156.7829892555486,0.5333333333333333,0.6333333333333333,492.1666666666667
param,2,11,275000,360448,mid,unseen_combo,3,3,1.0,True,152.8346531003914,0.5,0.6666666666666666,432.09999999999997
param,2,12,300000,393216,mid,unseen_combo,3,3,1.0,True,157.90431742038996,0.5666666666666667,0.6666666666666666,454.1666666666667
param,2,13,325000,425984,mid,unseen_combo,3,3,1.0,True,177.7948842125254,0.43333333333333335,0.6,494.7333333333333
param,2,14,350000,458752,mid,unseen_combo,3,3,1.0,True,189.806115366129,0.5333333333333333,0.6666666666666666,456.8333333333333
param,2,15,375000,491520,mid,unseen_combo,3,3,1.0,True,174.03056894750304,0.43333333333333335,0.6666666666666666,468.0
param,2,16,400000,524288,mid,unseen_combo,3,3,1.0,True,218.0131478289559,0.5666666666666668,0.7333333333333334,415.8666666666666
param,2,17,425000,557056,mid,unseen_combo,3,3,1.0,True,211.1722053601122,0.5333333333333333,0.6666666666666666,412.8
param,2,18,450000,589824,mid,unseen_combo,3,3,1.0,True,218.58290768522315,0.6666666666666666,0.8333333333333334,381.23333333333335
param,2,19,475000,622592,mid,unseen_combo,3,3,1.0,True,222.89189995138372,0.7000000000000001,0.8333333333333334,418.1333333333334
param,2,20,500000,655360,final,unseen_combo,3,3,1.0,True,215.44767773294203,0.6366666666666666,0.86,302.35999999999996
param,3,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-14.492191252977742,0.3,0.6333333333333333,149.26666666666668
param,3,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-2.533697578687175,0.13333333333333333,0.3,295.90000000000003
param,3,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-31.156447464060978,0.13333333333333333,0.26666666666666666,309.7
param,3,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-16.910914997948403,0.10000000000000002,0.2333333333333333,469.9666666666667
param,3,5,125000,163840,mid,unseen_combo,3,3,1.0,True,36.54036111082243,0.20000000000000004,0.5,665.9999999999999
param,3,6,150000,196608,mid,unseen_combo,3,3,1.0,True,1.1418440862414023,0.16666666666666666,0.20000000000000004,897.9
param,3,7,175000,229376,mid,unseen_combo,3,3,1.0,True,12.713462138410755,0.2333333333333333,0.26666666666666666,889.1333333333333
param,3,8,200000,262144,mid,unseen_combo,3,3,1.0,True,61.657674708833376,0.3666666666666667,0.6333333333333333,689.4
param,3,9,225000,294912,mid,unseen_combo,3,3,1.0,True,77.85925377782796,0.39999999999999997,0.6666666666666666,458.3666666666666
param,3,10,250000,327680,mid,unseen_combo,3,3,1.0,True,111.72733799540447,0.39999999999999997,0.6666666666666666,502.79999999999995
param,3,11,275000,360448,mid,unseen_combo,3,3,1.0,True,151.5259632508989,0.5666666666666667,0.8000000000000002,495.0
param,3,12,300000,393216,mid,unseen_combo,3,3,1.0,True,178.1787933061016,0.4666666666666666,0.7000000000000001,509.9666666666667
param,3,13,325000,425984,mid,unseen_combo,3,3,1.0,True,168.18176125351883,0.3333333333333333,0.6333333333333333,461.0333333333333
param,3,14,350000,458752,mid,unseen_combo,3,3,1.0,True,186.96003253484386,0.39999999999999997,0.7333333333333334,467.5333333333333
param,3,15,375000,491520,mid,unseen_combo,3,3,1.0,True,193.62714543436041,0.5666666666666668,0.8666666666666667,377.59999999999997
param,3,16,400000,524288,mid,unseen_combo,3,3,1.0,True,186.55431601386022,0.5666666666666668,0.7666666666666666,436.40000000000003
param,3,17,425000,557056,mid,unseen_combo,3,3,1.0,True,218.6197099863715,0.6333333333333334,0.7333333333333334,432.8333333333333
param,3,18,450000,589824,mid,unseen_combo,3,3,1.0,True,221.5364302753942,0.6,0.8000000000000002,414.6333333333334
param,3,19,475000,622592,mid,unseen_combo,3,3,1.0,True,239.12417512587345,0.6,0.8333333333333334,359.1333333333334
param,3,20,500000,655360,final,unseen_combo,3,3,1.0,True,220.5539607547557,0.59,0.85,281.24666666666667
param,4,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-204.17768603923955,0.0,0.0,401.26666666666665
param,4,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-206.11197146636164,0.0,0.0,497.56666666666666
param,4,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-178.65235079750224,0.0,0.0,593.3333333333334
param,4,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-100.65106753613001,0.0,0.0,970.4666666666667
param,4,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-83.33112831801797,0.0,0.0,970.6333333333333
param,4,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-38.45313707718429,0.03333333333333333,0.06666666666666667,948.8333333333334
param,4,7,175000,229376,mid,unseen_combo,3,3,1.0,True,-1.326031513153043,0.16666666666666666,0.16666666666666666,934.9666666666667
param,4,8,200000,262144,mid,unseen_combo,3,3,1.0,True,129.81739956055495,0.3333333333333333,0.6,716.9666666666667
param,4,9,225000,294912,mid,unseen_combo,3,3,1.0,True,177.96561392991012,0.46666666666666673,0.8000000000000002,610.4
param,4,10,250000,327680,mid,unseen_combo,3,3,1.0,True,193.2437923156126,0.5333333333333333,0.7666666666666666,562.0666666666666
param,4,11,275000,360448,mid,unseen_combo,3,3,1.0,True,231.58541070881105,0.7333333333333333,0.9333333333333332,427.3666666666666
param,4,12,300000,393216,mid,unseen_combo,3,3,1.0,True,213.69392537284213,0.5,0.8666666666666667,383.09999999999997
param,4,13,325000,425984,mid,unseen_combo,3,3,1.0,True,207.5250080326965,0.5,0.7333333333333334,489.5333333333333
param,4,14,350000,458752,mid,unseen_combo,3,3,1.0,True,219.13723287562098,0.5333333333333333,0.7333333333333334,439.26666666666665
param,4,15,375000,491520,mid,unseen_combo,3,3,1.0,True,224.16329786482865,0.4666666666666666,0.6999999999999998,403.3
param,4,16,400000,524288,mid,unseen_combo,3,3,1.0,True,243.2196717474112,0.5333333333333333,0.8666666666666667,358.5333333333333
param,4,17,425000,557056,mid,unseen_combo,3,3,1.0,True,245.44495579129088,0.6,0.9,301.8666666666666
param,4,18,450000,589824,mid,unseen_combo,3,3,1.0,True,254.33434626817362,0.6666666666666666,0.8666666666666667,354.1666666666667
param,4,19,475000,622592,mid,unseen_combo,3,3,1.0,True,248.5856578584002,0.5666666666666667,0.9,301.90000000000003
param,4,20,500000,655360,final,unseen_combo,3,3,1.0,True,220.91522497414644,0.6233333333333334,0.8533333333333334,296.44
param,5,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-97.17261185031968,0.0,0.03333333333333333,302.5
param,5,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-196.92294868685008,0.0,0.0,461.1666666666667
param,5,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-120.11100761954584,0.0,0.0,668.4666666666667
param,5,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-120.41512356413442,0.0,0.0,857.5666666666666
param,5,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-121.80430521985885,0.0,0.0,858.5333333333333
param,5,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-83.17238335551956,0.03333333333333333,0.03333333333333333,966.6333333333333
param,5,7,175000,229376,mid,unseen_combo,3,3,1.0,True,-50.26086193593219,0.06666666666666667,0.10000000000000002,952.1
param,5,8,200000,262144,mid,unseen_combo,3,3,1.0,True,0.2534104979483593,0.13333333333333333,0.19999999999999998,844.9
param,5,9,225000,294912,mid,unseen_combo,3,3,1.0,True,18.2371277022954,0.19999999999999998,0.3,826.5333333333334
param,5,10,250000,327680,mid,unseen_combo,3,3,1.0,True,63.374621103235064,0.3,0.43333333333333335,738.8666666666667
param,5,11,275000,360448,mid,unseen_combo,3,3,1.0,True,115.82885504055048,0.39999999999999997,0.6333333333333333,632.8
param,5,12,300000,393216,mid,unseen_combo,3,3,1.0,True,149.5082116306937,0.5333333333333333,0.6999999999999998,533.3666666666667
param,5,13,325000,425984,mid,unseen_combo,3,3,1.0,True,164.94812674603796,0.6666666666666666,0.7666666666666666,593.9666666666667
param,5,14,350000,458752,mid,unseen_combo,3,3,1.0,True,212.69675781490847,0.5333333333333333,0.8666666666666667,434.4666666666667
param,5,15,375000,491520,mid,unseen_combo,3,3,1.0,True,207.1398543825981,0.6,0.8000000000000002,385.8666666666666
param,5,16,400000,524288,mid,unseen_combo,3,3,1.0,True,201.65201906781257,0.4666666666666666,0.6999999999999998,490.20000000000005
param,5,17,425000,557056,mid,unseen_combo,3,3,1.0,True,217.82879672582078,0.6333333333333333,0.7666666666666667,448.5333333333333
param,5,18,450000,589824,mid,unseen_combo,3,3,1.0,True,205.85205966170642,0.5,0.7666666666666666,389.1666666666667
param,5,19,475000,622592,mid,unseen_combo,3,3,1.0,True,226.6776392323986,0.5333333333333333,0.7666666666666666,327.43333333333334
param,5,20,500000,655360,final,unseen_combo,3,3,1.0,True,179.4835656515368,0.59,0.8066666666666666,306.6666666666667
param,6,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-164.80881869525862,0.06666666666666667,0.10000000000000002,239.9333333333333
param,6,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-174.83048084545007,0.0,0.0,769.9666666666667
param,6,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-192.04860355084043,0.0,0.0,957.5333333333333
param,6,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-157.80728573627098,0.0,0.0,1000.0
param,6,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-110.439854177584,0.0,0.0,1000.0
param,6,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-38.58904753125025,0.03333333333333333,0.09999999999999999,980.5666666666666
param,6,7,175000,229376,mid,unseen_combo,3,3,1.0,True,115.42382656323241,0.3333333333333333,0.5333333333333333,734.6
param,6,8,200000,262144,mid,unseen_combo,3,3,1.0,True,168.11203687478746,0.5666666666666668,0.7000000000000001,586.3333333333334
param,6,9,225000,294912,mid,unseen_combo,3,3,1.0,True,200.5712173305191,0.6333333333333333,0.7666666666666666,536.6666666666667
param,6,10,250000,327680,mid,unseen_combo,3,3,1.0,True,201.58712708133123,0.7999999999999999,0.9,456.9666666666667
param,6,11,275000,360448,mid,unseen_combo,3,3,1.0,True,217.97515657496305,0.6666666666666666,0.9666666666666667,430.8
param,6,12,300000,393216,mid,unseen_combo,3,3,1.0,True,222.2656658162589,0.7666666666666666,0.9,432.5
param,6,13,325000,425984,mid,unseen_combo,3,3,1.0,True,221.19268604180115,0.6,0.9333333333333332,488.93333333333334
param,6,14,350000,458752,mid,unseen_combo,3,3,1.0,True,212.53384055721597,0.5666666666666668,0.9333333333333332,471.4666666666667
param,6,15,375000,491520,mid,unseen_combo,3,3,1.0,True,208.8036949109037,0.7333333333333334,0.8666666666666667,484.8333333333333
param,6,16,400000,524288,mid,unseen_combo,3,3,1.0,True,168.4307598920026,0.5,0.7333333333333334,557.0666666666666
param,6,17,425000,557056,mid,unseen_combo,3,3,1.0,True,234.32441750559482,0.8666666666666667,0.9333333333333332,418.0333333333333
param,6,18,450000,589824,mid,unseen_combo,3,3,1.0,True,236.4989609155955,0.8000000000000002,0.8666666666666667,410.3333333333333
param,6,19,475000,622592,mid,unseen_combo,3,3,1.0,True,235.11417268310075,0.6333333333333334,0.9333333333333332,387.2
param,6,20,500000,655360,final,unseen_combo,3,3,1.0,True,233.59336389648888,0.6466666666666666,0.88,378.42
param,7,1,25000,32768,mid,unseen_combo,3,3,1.0,True,-145.67483116357278,0.20000000000000004,0.20000000000000004,205.86666666666667
param,7,2,50000,65536,mid,unseen_combo,3,3,1.0,True,-134.6831663549236,0.06666666666666667,0.26666666666666666,328.43333333333334
param,7,3,75000,98304,mid,unseen_combo,3,3,1.0,True,-152.63398153125078,0.06666666666666667,0.10000000000000002,682.1333333333333
param,7,4,100000,131072,mid,unseen_combo,3,3,1.0,True,-146.14738178370033,0.0,0.03333333333333333,929.1333333333333
param,7,5,125000,163840,mid,unseen_combo,3,3,1.0,True,-118.4847271522162,0.0,0.0,970.1999999999999
param,7,6,150000,196608,mid,unseen_combo,3,3,1.0,True,-69.3925358960231,0.09999999999999999,0.09999999999999999,986.1666666666666
param,7,7,175000,229376,mid,unseen_combo,3,3,1.0,True,-32.74205599407728,0.06666666666666667,0.13333333333333333,921.9
param,7,8,200000,262144,mid,unseen_combo,3,3,1.0,True,-36.128077785302686,0.06666666666666667,0.10000000000000002,932.5666666666666
param,7,9,225000,294912,mid,unseen_combo,3,3,1.0,True,76.47945327919726,0.39999999999999997,0.4666666666666666,737.2666666666668
param,7,10,250000,327680,mid,unseen_combo,3,3,1.0,True,93.46110806695658,0.5333333333333333,0.6333333333333334,617.2666666666668
param,7,11,275000,360448,mid,unseen_combo,3,3,1.0,True,94.24218200911758,0.4000000000000001,0.4666666666666666,669.8666666666667
param,7,12,300000,393216,mid,unseen_combo,3,3,1.0,True,141.05905643982084,0.4666666666666666,0.6666666666666666,582.3
param,7,13,325000,425984,mid,unseen_combo,3,3,1.0,True,186.50389768431003,0.4666666666666666,0.8666666666666667,481.5333333333333
param,7,14,350000,458752,mid,unseen_combo,3,3,1.0,True,214.54112528162057,0.7333333333333334,0.9333333333333332,377.5333333333333
param,7,15,375000,491520,mid,unseen_combo,3,3,1.0,True,205.9938378762811,0.5666666666666668,0.9666666666666667,358.5
param,7,16,400000,524288,mid,unseen_combo,3,3,1.0,True,222.33078621305023,0.5666666666666668,0.8666666666666667,345.76666666666665
param,7,17,425000,557056,mid,unseen_combo,3,3,1.0,True,222.93254463376843,0.5333333333333333,0.9333333333333332,327.83333333333337
param,7,18,450000,589824,mid,unseen_combo,3,3,1.0,True,208.67282994374463,0.6,0.9666666666666667,267.23333333333335
param,7,19,475000,622592,mid,unseen_combo,3,3,1.0,True,236.04246847847693,0.6,0.9,268.1333333333333
param,7,20,500000,655360,final,unseen_combo,3,3,1.0,True,211.28877312474674,0.5666666666666668,0.84,293.52
