curriculum,run_seed,checkpoint_idx,trained_steps,actual_timesteps,checkpoint_kind,group,mean_return,mean_success,mean_length
baseline,0,9,225000,294912,mid,unseen_combo,-64.72449811821389,0.03333333333333333,973.2666666666668
baseline,0,10,250000,327680,mid,unseen_combo,-43.3127790918148,0.10000000000000002,950.3333333333334
baseline,0,11,275000,360448,mid,unseen_combo,23.89660693426437,0.4333333333333333,813.7666666666668
baseline,0,12,300000,393216,mid,unseen_combo,23.045385278424757,0.39999999999999997,775.8333333333334
baseline,0,13,325000,425984,mid,unseen_combo,44.30053316557775,0.3,779.6333333333333
baseline,0,14,350000,458752,mid,unseen_combo,78.4921834245214,0.6,631.5666666666667
baseline,0,15,375000,491520,mid,unseen_combo,91.06243517385634,0.6,559.1333333333333
baseline,0,16,400000,524288,mid,unseen_combo,159.66914021632655,0.8333333333333334,455.59999999999997
baseline,0,17,425000,557056,mid,unseen_combo,175.93199751328336,0.9333333333333332,353.56666666666666
baseline,0,18,450000,589824,mid,unseen_combo,164.81711252094053,0.9666666666666667,303.7
baseline,0,19,475000,622592,mid,unseen_combo,174.57361177661755,0.9333333333333332,303.56666666666666
baseline,0,20,500000,655360,final,unseen_combo,192.09831691256954,0.8866666666666667,363.63000000000005
baseline,1,1,25000,32768,mid,unseen_combo,-160.16560928240844,1.0,175.63333333333333
baseline,1,2,50000,65536,mid,unseen_combo,-181.19910432474617,1.0,224.6
baseline,1,3,75000,98304,mid,unseen_combo,-202.91725844146956,1.0,319.8333333333333
baseline,1,4,100000,131072,mid,unseen_combo,-211.62739384184533,1.0,445.8333333333333
baseline,1,5,125000,163840,mid,unseen_combo,-190.64252789094658,0.6,689.6666666666666
baseline,1,6,150000,196608,mid,unseen_combo,-131.71592179091542,0.26666666666666666,818.4
baseline,1,7,175000,229376,mid,unseen_combo,-103.18043213268395,0.26666666666666666,849.1333333333333
baseline,1,8,200000,262144,mid,unseen_combo,-112.34462289449728,0.2333333333333333,886.7666666666668
baseline,1,9,225000,294912,mid,unseen_combo,-96.66358099681675,0.13333333333333333,913.8666666666667
baseline,1,10,250000,327680,mid,unseen_combo,-81.60313518221459,0.26666666666666666,904.2999999999998
baseline,1,11,275000,360448,mid,unseen_combo,-61.28550856386422,0.4333333333333333,762.8333333333334
baseline,1,12,300000,393216,mid,unseen_combo,2.029253807748262,0.3,797.8666666666667
baseline,1,13,325000,425984,mid,unseen_combo,-15.182199533571733,0.4333333333333333,725.4666666666667
baseline,1,14,350000,458752,mid,unseen_combo,46.112170857502065,0.5333333333333333,540.6666666666666
baseline,1,15,375000,491520,mid,unseen_combo,36.170531070225444,0.5,687.0666666666666
baseline,1,16,400000,524288,mid,unseen_combo,133.22384906141042,0.7000000000000001,537.9
baseline,1,17,425000,557056,mid,unseen_combo,67.52359569399867,0.8333333333333334,412.53333333333336
baseline,1,18,450000,589824,mid,unseen_combo,78.2230987105108,0.7999999999999999,398.4333333333334
baseline,1,19,475000,622592,mid,unseen_combo,116.13265948190958,0.8000000000000002,481.6333333333334
baseline,1,20,500000,655360,final,unseen_combo,150.37749023476354,0.82,438.0566666666667
baseline,2,1,25000,32768,mid,unseen_combo,-1017.9645961947622,1.0,296.03333333333336
baseline,2,2,50000,65536,mid,unseen_combo,-270.1633452001608,0.9,499.6333333333334
baseline,2,3,75000,98304,mid,unseen_combo,-204.13208655540902,0.9333333333333332,594.9
baseline,2,4,100000,131072,mid,unseen_combo,-210.4530716768223,0.5666666666666668,784.9666666666667
baseline,2,5,125000,163840,mid,unseen_combo,-176.41006171388653,0.2333333333333333,889.8666666666667
baseline,2,6,150000,196608,mid,unseen_combo,-155.44252380621958,0.13333333333333333,888.4333333333334
baseline,2,7,175000,229376,mid,unseen_combo,-131.694787461583,0.13333333333333333,889.5333333333333
baseline,2,8,200000,262144,mid,unseen_combo,-108.9535811580407,0.06666666666666667,942.0
baseline,2,9,225000,294912,mid,unseen_combo,-87.61263409538061,0.13333333333333333,904.8333333333334
baseline,2,10,250000,327680,mid,unseen_combo,-75.8651979522054,0.16666666666666666,871.7666666666668
baseline,2,11,275000,360448,mid,unseen_combo,-56.464897468173916,0.20000000000000004,905.8000000000001
baseline,2,12,300000,393216,mid,unseen_combo,29.861482611826805,0.4666666666666666,735.5666666666666
baseline,2,13,325000,425984,mid,unseen_combo,79.6928368328134,0.6333333333333333,601.1666666666666
baseline,2,14,350000,458752,mid,unseen_combo,147.74471300751082,0.8666666666666667,483.1666666666667
baseline,2,15,375000,491520,mid,unseen_combo,158.3734537653618,0.8666666666666667,454.5
baseline,2,16,400000,524288,mid,unseen_combo,167.59174005645204,0.9333333333333332,407.56666666666666
baseline,2,17,425000,557056,mid,unseen_combo,138.81864410710963,0.9,439.90000000000003
baseline,2,18,450000,589824,mid,unseen_combo,169.0345866970225,0.9,445.13333333333327
baseline,2,19,475000,622592,mid,unseen_combo,159.49636830054513,0.9,400.96666666666664
baseline,2,20,500000,655360,final,unseen_combo,205.90113770736764,0.8733333333333334,402.6000000000001
baseline,3,1,25000,32768,mid,unseen_combo,-69.41467545220415,1.0,226.66666666666666
baseline,3,2,50000,65536,mid,unseen_combo,-160.12900482927145,0.13333333333333333,934.1
baseline,3,3,75000,98304,mid,unseen_combo,-165.79354655210338,0.3,765.2333333333332
baseline,3,4,100000,131072,mid,unseen_combo,-166.98747540679724,0.39999999999999997,750.4
baseline,3,5,125000,163840,mid,unseen_combo,-149.96882153417815,0.3666666666666667,774.8666666666667
baseline,3,6,150000,196608,mid,unseen_combo,-139.87566578394714,0.3333333333333333,786.9
baseline,3,7,175000,229376,mid,unseen_combo,-124.62433223605149,0.2333333333333333,803.3666666666667
baseline,3,8,200000,262144,mid,unseen_combo,-134.70347569918388,0.2333333333333333,800.6333333333333
baseline,3,9,225000,294912,mid,unseen_combo,-134.02387651645682,0.3,745.8666666666667
baseline,3,10,250000,327680,mid,unseen_combo,-132.1151988400384,0.3333333333333333,720.4
baseline,3,11,275000,360448,mid,unseen_combo,-122.11144147928451,0.3,745.1333333333333
baseline,3,12,300000,393216,mid,unseen_combo,-140.34847069784198,0.3666666666666667,727.2333333333332
baseline,3,13,325000,425984,mid,unseen_combo,-79.5632115572418,0.43333333333333335,703.4333333333334
baseline,3,14,350000,458752,mid,unseen_combo,-2.871238538457529,0.6333333333333334,631.7333333333333
baseline,3,15,375000,491520,mid,unseen_combo,100.39938827506523,0.7333333333333334,610.6666666666666
baseline,3,16,400000,524288,mid,unseen_combo,79.60203586632419,0.8333333333333334,532.6999999999999
baseline,3,17,425000,557056,mid,unseen_combo,111.37638259021554,0.8666666666666667,565.4333333333334
baseline,3,18,450000,589824,mid,unseen_combo,94.18367725797388,0.8333333333333334,542.1
baseline,3,19,475000,622592,mid,unseen_combo,117.57341406475238,0.9333333333333332,500.2
baseline,3,20,500000,655360,final,unseen_combo,126.67991907137328,0.8033333333333333,525.9133333333333
baseline,4,1,25000,32768,mid,unseen_combo,-17.42064476799152,0.9666666666666667,148.4
baseline,4,2,50000,65536,mid,unseen_combo,-72.49356020395821,0.9666666666666667,449.8666666666666
baseline,4,3,75000,98304,mid,unseen_combo,-210.04320165942022,0.7666666666666666,703.9666666666666
baseline,4,4,100000,131072,mid,unseen_combo,-153.78183478363934,0.20000000000000004,862.4
baseline,4,5,125000,163840,mid,unseen_combo,-166.5209028317591,0.3,881.7333333333332
baseline,4,6,150000,196608,mid,unseen_combo,-161.98342392614043,0.2333333333333333,877.3333333333334
baseline,4,7,175000,229376,mid,unseen_combo,-131.075864467068,0.13333333333333333,883.7999999999998
baseline,4,8,200000,262144,mid,unseen_combo,-105.76662618707455,0.06666666666666667,942.0666666666666
baseline,4,9,225000,294912,mid,unseen_combo,-86.51833482170115,0.16666666666666666,872.9333333333333
baseline,4,10,250000,327680,mid,unseen_combo,-67.98021528196908,0.2333333333333333,833.6
baseline,4,11,275000,360448,mid,unseen_combo,-59.975123481150625,0.30000000000000004,773.9
baseline,4,12,300000,393216,mid,unseen_combo,-19.310898985586093,0.5,670.3000000000001
baseline,4,13,325000,425984,mid,unseen_combo,35.582431428947075,0.6,626.0666666666666
baseline,4,14,350000,458752,mid,unseen_combo,51.9701535348085,0.7000000000000001,562.9666666666667
baseline,4,15,375000,491520,mid,unseen_combo,65.9720700737114,0.6666666666666666,548.8000000000001
baseline,4,16,400000,524288,mid,unseen_combo,116.02845738912508,0.8000000000000002,554.1999999999999
baseline,4,17,425000,557056,mid,unseen_combo,174.14547626176304,0.9,483.56666666666666
baseline,4,18,450000,589824,mid,unseen_combo,203.1578075553415,0.9333333333333332,460.8333333333333
baseline,4,19,475000,622592,mid,unseen_combo,169.19022761566407,0.9,449.0
baseline,4,20,500000,655360,final,unseen_combo,175.79128565447704,0.8833333333333333,447.59999999999997
baseline,5,1,25000,32768,mid,unseen_combo,-201.19541799733076,0.9666666666666667,406.8
baseline,5,2,50000,65536,mid,unseen_combo,-217.3744517059041,0.9,517.8666666666667
baseline,5,3,75000,98304,mid,unseen_combo,-222.69037619696323,0.5333333333333333,687.4333333333333
baseline,5,4,100000,131072,mid,unseen_combo,-192.45590679797644,0.36666666666666664,802.4333333333334
baseline,5,5,125000,163840,mid,unseen_combo,-160.1233681632201,0.2333333333333333,871.3333333333334
baseline,5,6,150000,196608,mid,unseen_combo,-126.50266685589595,0.26666666666666666,843.4333333333334
baseline,5,7,175000,229376,mid,unseen_combo,-103.69410101561904,0.2333333333333333,828.7666666666668
baseline,5,8,200000,262144,mid,unseen_combo,-120.83205912124176,0.2333333333333333,846.0666666666666
baseline,5,9,225000,294912,mid,unseen_combo,-93.5234844459793,0.20000000000000004,829.4
baseline,5,10,250000,327680,mid,unseen_combo,-63.65020338100214,0.3666666666666667,748.3666666666667
baseline,5,11,275000,360448,mid,unseen_combo,-39.05618235322451,0.3666666666666667,783.0333333333333
baseline,5,12,300000,393216,mid,unseen_combo,32.745422541753264,0.6,661.7666666666668
baseline,5,13,325000,425984,mid,unseen_combo,91.2210855895765,0.7333333333333334,708.1666666666666
baseline,5,14,350000,458752,mid,unseen_combo,144.54100311116457,0.9,595.5
baseline,5,15,375000,491520,mid,unseen_combo,155.1511556813398,0.9,509.1666666666667
baseline,5,16,400000,524288,mid,unseen_combo,173.43120857481247,0.9666666666666667,458.7
baseline,5,17,425000,557056,mid,unseen_combo,201.34411158553027,0.9666666666666667,422.5333333333333
baseline,5,18,450000,589824,mid,unseen_combo,206.8936111256519,0.9,411.90000000000003
baseline,5,19,475000,622592,mid,unseen_combo,200.195894925714,0.9,415.56666666666666
baseline,5,20,500000,655360,final,unseen_combo,202.9253162627036,0.9033333333333333,394.65333333333336
baseline,6,1,25000,32768,mid,unseen_combo,-196.28351899728125,1.0,410.09999999999997
baseline,6,2,50000,65536,mid,unseen_combo,-216.0994093279575,0.8000000000000002,638.1999999999999
baseline,6,3,75000,98304,mid,unseen_combo,-185.89195646116036,0.3333333333333333,853.6666666666666
baseline,6,4,100000,131072,mid,unseen_combo,-158.56338364402885,0.26666666666666666,866.1333333333332
baseline,6,5,125000,163840,mid,unseen_combo,-124.52850111695606,0.16666666666666666,854.6999999999999
baseline,6,6,150000,196608,mid,unseen_combo,-114.36488274169692,0.09999999999999999,911.2666666666668
baseline,6,7,175000,229376,mid,unseen_combo,-112.1223963972368,0.20000000000000004,828.3333333333334
baseline,6,8,200000,262144,mid,unseen_combo,-97.13721843421858,0.13333333333333333,881.3333333333334
baseline,6,9,225000,294912,mid,unseen_combo,-95.89102234586358,0.16666666666666666,869.4
baseline,6,10,250000,327680,mid,unseen_combo,-99.547352317665,0.10000000000000002,910.3333333333334
baseline,6,11,275000,360448,mid,unseen_combo,-68.58712868454056,0.16666666666666666,895.2000000000002
baseline,6,12,300000,393216,mid,unseen_combo,-63.454034055614216,0.10000000000000002,930.3666666666667
baseline,6,13,325000,425984,mid,unseen_combo,12.542677835901655,0.4333333333333333,787.2333333333335
baseline,6,14,350000,458752,mid,unseen_combo,82.84024653428013,0.6,646.1333333333333
baseline,6,15,375000,491520,mid,unseen_combo,86.13038835850307,0.6333333333333333,612.7666666666667
baseline,6,16,400000,524288,mid,unseen_combo,83.79132873862893,0.5333333333333333,648.3333333333334
baseline,6,17,425000,557056,mid,unseen_combo,65.06280272618298,0.5666666666666668,619.7
baseline,6,18,450000,589824,mid,unseen_combo,115.35430531838506,0.6,551.3333333333334
baseline,6,19,475000,622592,mid,unseen_combo,123.36701726194751,0.7333333333333334,563.5
baseline,6,20,500000,655360,final,unseen_combo,127.12235887278011,0.7233333333333333,556.64
baseline,7,1,25000,32768,mid,unseen_combo,-64.69293684398387,1.0,108.86666666666667
baseline,7,2,50000,65536,mid,unseen_combo,-7.1499306246138685,1.0,208.30000000000004
baseline,7,3,75000,98304,mid,unseen_combo,-163.90190690931533,0.9333333333333332,462.73333333333335
baseline,7,4,100000,131072,mid,unseen_combo,-147.96513426719952,0.3333333333333333,783.7333333333332
baseline,7,5,125000,163840,mid,unseen_combo,-173.39198796213827,0.5,690.4666666666667
baseline,7,6,150000,196608,mid,unseen_combo,-205.95298802418938,0.7666666666666666,579.6
baseline,7,7,175000,229376,mid,unseen_combo,-161.33606183986313,0.39999999999999997,795.4666666666666
baseline,7,8,200000,262144,mid,unseen_combo,-143.06719939096124,0.3,810.6
baseline,7,9,225000,294912,mid,unseen_combo,-126.2484561336925,0.09999999999999999,926.9
baseline,7,10,250000,327680,mid,unseen_combo,-127.6540004507795,0.13333333333333333,924.0
baseline,7,11,275000,360448,mid,unseen_combo,-138.66901453015453,0.16666666666666666,927.9666666666666
baseline,7,12,300000,393216,mid,unseen_combo,-141.35587959532737,0.3333333333333333,881.9
baseline,7,13,325000,425984,mid,unseen_combo,-99.13898085079116,0.3666666666666667,800.0666666666666
baseline,7,14,350000,458752,mid,unseen_combo,-100.11741525988326,0.16666666666666666,891.1666666666666
baseline,7,15,375000,491520,mid,unseen_combo,19.09810305679597,0.7333333333333333,625.8000000000001
baseline,7,16,400000,524288,mid,unseen_combo,-2.167419874941293,0.6666666666666666,649.0333333333333
baseline,7,17,425000,557056,mid,unseen_combo,84.71471638670404,0.7999999999999999,490.56666666666666
baseline,7,18,450000,589824,mid,unseen_combo,99.58000424482343,0.6999999999999998,482.40000000000003
baseline,7,19,475000,622592,mid,unseen_combo,90.52856721786547,0.7666666666666666,490.76666666666665
baseline,7,20,500000,655360,final,unseen_combo,155.28982403653978,0.8166666666666668,492.6599999999999
baseline,8,1,25000,32768,mid,unseen_combo,-200.5397969114206,1.0,360.76666666666665
baseline,8,2,50000,65536,mid,unseen_combo,-143.25306104946347,0.9333333333333332,431.9666666666667
baseline,8,3,75000,98304,mid,unseen_combo,-198.52337554543337,0.9333333333333332,482.1333333333334
baseline,8,4,100000,131072,mid,unseen_combo,-177.57436242078643,0.7666666666666666,569.6
baseline,8,5,125000,163840,mid,unseen_combo,-167.55639097248493,0.7333333333333334,627.3666666666667
baseline,8,6,150000,196608,mid,unseen_combo,-150.18093362570218,0.5333333333333333,707.0333333333334
baseline,8,7,175000,229376,mid,unseen_combo,-83.47653598280425,0.26666666666666666,842.8000000000001
baseline,8,8,200000,262144,mid,unseen_combo,-51.671369617289656,0.39999999999999997,774.4
baseline,8,9,225000,294912,mid,unseen_combo,-26.972125659158838,0.5666666666666668,692.1999999999999
baseline,8,10,250000,327680,mid,unseen_combo,73.9686819848808,0.9333333333333332,494.2333333333334
baseline,8,11,275000,360448,mid,unseen_combo,145.29529918057116,0.9,491.0333333333333
baseline,8,12,300000,393216,mid,unseen_combo,170.52001590722423,0.9333333333333332,455.8
baseline,8,13,325000,425984,mid,unseen_combo,111.51669938667834,0.8666666666666667,398.09999999999997
baseline,8,14,350000,458752,mid,unseen_combo,166.17236488076318,0.9333333333333332,376.5
baseline,8,15,375000,491520,mid,unseen_combo,182.7029131927035,0.8666666666666667,437.8333333333333
baseline,8,16,400000,524288,mid,unseen_combo,182.35353844958465,0.8666666666666667,359.90000000000003
baseline,8,17,425000,557056,mid,unseen_combo,192.12526014450273,0.9666666666666667,303.53333333333336
baseline,8,18,450000,589824,mid,unseen_combo,195.94785977920446,0.9333333333333332,326.1666666666667
baseline,8,19,475000,622592,mid,unseen_combo,192.20241055996112,0.9333333333333332,300.1333333333334
baseline,8,20,500000,655360,final,unseen_combo,200.73916096497726,0.8833333333333333,330.8333333333333
baseline,9,1,25000,32768,mid,unseen_combo,-66.35184666153158,1.0,125.33333333333333
baseline,9,2,50000,65536,mid,unseen_combo,-131.41394954484227,1.0,226.79999999999998
baseline,9,3,75000,98304,mid,unseen_combo,-39.493962859193964,1.0,276.40000000000003
baseline,9,4,100000,131072,mid,unseen_combo,14.80339694728545,1.0,324.7
baseline,9,5,125000,163840,mid,unseen_combo,65.05309177145695,1.0,503.1666666666667
baseline,9,6,150000,196608,mid,unseen_combo,-9.458703634782735,0.5333333333333333,879.7666666666668
baseline,9,7,175000,229376,mid,unseen_combo,-81.41148962285166,0.10000000000000002,959.3333333333334
baseline,9,8,200000,262144,mid,unseen_combo,-30.688455520300717,0.19999999999999998,885.2333333333332
baseline,9,9,225000,294912,mid,unseen_combo,17.324151752365555,0.43333333333333335,805.6666666666666
baseline,9,10,250000,327680,mid,unseen_combo,15.258028093223901,0.3333333333333333,872.4333333333334
baseline,9,11,275000,360448,mid,unseen_combo,99.27208891152752,0.7999999999999999,654.9333333333333
baseline,9,12,300000,393216,mid,unseen_combo,143.79369319879223,0.9,508.93333333333334
baseline,9,13,325000,425984,mid,unseen_combo,171.7226822658364,0.9,463.0
baseline,9,14,350000,458752,mid,unseen_combo,180.6169466386739,0.9333333333333332,414.43333333333334
baseline,9,15,375000,491520,mid,unseen_combo,194.9814857630256,0.9,481.5333333333333
baseline,9,16,400000,524288,mid,unseen_combo,190.74484135068118,0.9,446.06666666666666
baseline,9,17,425000,557056,mid,unseen_combo,206.32914428327285,0.9,423.5333333333333
baseline,9,18,450000,589824,mid,unseen_combo,216.14251869236898,0.9,390.63333333333327
baseline,9,19,475000,622592,mid,unseen_combo,210.2605172265759,0.9666666666666667,310.7
baseline,9,20,500000,655360,final,unseen_combo,222.5093152519461,0.9500000000000001,309.09666666666664
joint,0,1,25000,32768,mid,unseen_combo,-347.44849327776075,0.9666666666666667,322.59999999999997
joint,0,2,50000,65536,mid,unseen_combo,-296.6935491738786,0.6333333333333333,556.3
joint,0,3,75000,98304,mid,unseen_combo,-287.42344952188495,0.6333333333333334,673.3666666666667
joint,0,4,100000,131072,mid,unseen_combo,-219.37846461025995,0.2333333333333333,867.0666666666666
joint,0,5,125000,163840,mid,unseen_combo,-143.6897235663204,0.03333333333333333,971.1333333333333
joint,0,6,150000,196608,mid,unseen_combo,-98.42536739865609,0.0,1000.0
joint,0,7,175000,229376,mid,unseen_combo,-6.016787608561272,0.2333333333333333,886.4333333333334
joint,0,8,200000,262144,mid,unseen_combo,14.704768708453118,0.43333333333333335,852.9333333333334
joint,0,9,225000,294912,mid,unseen_combo,80.03666740694091,0.6666666666666666,665.5000000000001
joint,0,10,250000,327680,mid,unseen_combo,136.68883422201304,0.9666666666666667,419.8
joint,0,11,275000,360448,mid,unseen_combo,91.16703744277213,0.7999999999999999,505.93333333333334
joint,0,12,300000,393216,mid,unseen_combo,139.91730683001722,0.8666666666666667,462.8666666666666
joint,0,13,325000,425984,mid,unseen_combo,190.90104131885735,0.9,479.5
joint,0,14,350000,458752,mid,unseen_combo,162.8943523227362,0.9,457.1666666666667
joint,0,15,375000,491520,mid,unseen_combo,186.38836982280608,0.9,455.43333333333334
joint,0,16,400000,524288,mid,unseen_combo,207.2045250458118,0.8333333333333334,410.59999999999997
joint,0,17,425000,557056,mid,unseen_combo,219.01871892210409,0.9333333333333332,340.06666666666666
joint,0,18,450000,589824,mid,unseen_combo,217.8521036675472,1.0,304.56666666666666
joint,0,19,475000,622592,mid,unseen_combo,189.25053958870157,0.8000000000000002,368.2
joint,0,20,500000,655360,final,unseen_combo,198.09796165692146,0.8833333333333333,359.45
joint,1,1,25000,32768,mid,unseen_combo,-52.063827873178525,1.0,206.70000000000002
joint,1,2,50000,65536,mid,unseen_combo,-150.58991688494936,1.0,348.2
joint,1,3,75000,98304,mid,unseen_combo,-186.09915084361322,0.9333333333333332,451.43333333333334
joint,1,4,100000,131072,mid,unseen_combo,-169.0483481954121,0.6666666666666666,733.2666666666668
joint,1,5,125000,163840,mid,unseen_combo,-158.6236104544948,0.39999999999999997,816.3666666666667
joint,1,6,150000,196608,mid,unseen_combo,-113.84791254143092,0.19999999999999998,868.6
joint,1,7,175000,229376,mid,unseen_combo,-86.55473537775008,0.06666666666666667,957.5666666666666
joint,1,8,200000,262144,mid,unseen_combo,-22.664106580064967,0.16666666666666666,922.7333333333332
joint,1,9,225000,294912,mid,unseen_combo,87.30742379146939,0.6333333333333334,760.2666666666668
joint,1,10,250000,327680,mid,unseen_combo,122.01191377441916,0.7666666666666666,620.1
joint,1,11,275000,360448,mid,unseen_combo,105.94378486955713,0.8000000000000002,567.7333333333333
joint,1,12,300000,393216,mid,unseen_combo,142.58378097145876,0.7666666666666666,608.5333333333334
joint,1,13,325000,425984,mid,unseen_combo,125.58722887287941,0.9333333333333332,505.2
joint,1,14,350000,458752,mid,unseen_combo,181.00427583389956,0.9,437.43333333333334
joint,1,15,375000,491520,mid,unseen_combo,185.81252061473083,0.9666666666666667,408.4333333333334
joint,1,16,400000,524288,mid,unseen_combo,189.1743354142517,0.9333333333333332,412.4666666666667
joint,1,17,425000,557056,mid,unseen_combo,176.64105460357186,0.9666666666666667,335.53333333333336
joint,1,18,450000,589824,mid,unseen_combo,185.05157218494833,0.9333333333333332,335.3
joint,1,19,475000,622592,mid,unseen_combo,201.21857516794253,0.9,362.8333333333333
joint,1,20,500000,655360,final,unseen_combo,206.16651033550352,0.91,356.39333333333326
joint,2,1,25000,32768,mid,unseen_combo,-396.89657047218134,0.7999999999999999,498.26666666666665
joint,2,2,50000,65536,mid,unseen_combo,-268.5299310093755,0.8333333333333334,522.6666666666666
joint,2,3,75000,98304,mid,unseen_combo,-261.51613220038513,0.6666666666666666,578.1999999999999
joint,2,4,100000,131072,mid,unseen_combo,-182.9362306178406,0.39999999999999997,771.6333333333333
joint,2,5,125000,163840,mid,unseen_combo,-124.99266070884043,0.19999999999999998,832.6333333333333
joint,2,6,150000,196608,mid,unseen_combo,-70.95653923376231,0.03333333333333333,995.9666666666667
joint,2,7,175000,229376,mid,unseen_combo,127.43695347470964,0.9333333333333332,695.5
joint,2,8,200000,262144,mid,unseen_combo,125.23394412289328,0.8666666666666667,721.5666666666666
joint,2,9,225000,294912,mid,unseen_combo,117.55498614034066,0.8333333333333334,724.7666666666668
joint,2,10,250000,327680,mid,unseen_combo,158.60687467876735,1.0,431.09999999999997
joint,2,11,275000,360448,mid,unseen_combo,170.61800643599912,0.9333333333333332,350.8666666666666
joint,2,12,300000,393216,mid,unseen_combo,165.22253339832193,0.9333333333333332,422.26666666666665
joint,2,13,325000,425984,mid,unseen_combo,159.63943253041091,0.9,484.5666666666666
joint,2,14,350000,458752,mid,unseen_combo,176.1405340744735,0.9333333333333332,494.3
joint,2,15,375000,491520,mid,unseen_combo,172.2596593189513,1.0,429.8333333333333
joint,2,16,400000,524288,mid,unseen_combo,185.91407557423358,0.9666666666666667,409.6333333333334
joint,2,17,425000,557056,mid,unseen_combo,193.78153405841852,0.9666666666666667,372.3666666666666
joint,2,18,450000,589824,mid,unseen_combo,207.6283749496979,0.9333333333333332,413.3
joint,2,19,475000,622592,mid,unseen_combo,206.61188338841134,0.9333333333333332,365.6000000000001
joint,2,20,500000,655360,final,unseen_combo,234.8250812464038,0.9633333333333333,343.06
joint,3,1,25000,32768,mid,unseen_combo,-16.932561281129406,1.0,142.6
joint,3,2,50000,65536,mid,unseen_combo,-48.504189145049715,0.9666666666666667,242.33333333333334
joint,3,3,75000,98304,mid,unseen_combo,1.1101383075360782,0.9666666666666667,323.8
joint,3,4,100000,131072,mid,unseen_combo,-21.544373643175962,0.9666666666666667,453.4666666666667
joint,3,5,125000,163840,mid,unseen_combo,-4.317818171330882,0.6333333333333334,774.0333333333333
joint,3,6,150000,196608,mid,unseen_combo,-11.112432152505335,0.3,896.9333333333334
joint,3,7,175000,229376,mid,unseen_combo,5.3647967783903185,0.3666666666666667,842.0
joint,3,8,200000,262144,mid,unseen_combo,136.48345299539952,0.9666666666666667,607.7333333333335
joint,3,9,225000,294912,mid,unseen_combo,104.52685525959528,0.9333333333333332,553.0333333333333
joint,3,10,250000,327680,mid,unseen_combo,129.74325283984805,0.8333333333333334,439.7666666666667
joint,3,11,275000,360448,mid,unseen_combo,121.52090200690968,1.0,340.93333333333334
joint,3,12,300000,393216,mid,unseen_combo,194.74942509067105,0.9333333333333332,356.1333333333334
joint,3,13,325000,425984,mid,unseen_combo,203.65057956381125,0.9666666666666667,421.59999999999997
joint,3,14,350000,458752,mid,unseen_combo,193.35412134412135,0.9666666666666667,348.0
joint,3,15,375000,491520,mid,unseen_combo,159.461714907269,0.9666666666666667,294.8
joint,3,16,400000,524288,mid,unseen_combo,172.71788568051352,0.9666666666666667,305.3666666666667
joint,3,17,425000,557056,mid,unseen_combo,177.2035878819976,1.0,293.8333333333333
joint,3,18,450000,589824,mid,unseen_combo,205.3121434557684,0.9333333333333332,272.73333333333335
joint,3,19,475000,622592,mid,unseen_combo,171.76453017152232,0.9666666666666667,316.93333333333334
joint,3,20,500000,655360,final,unseen_combo,216.56244523690967,0.9433333333333334,308.33
joint,4,1,25000,32768,mid,unseen_combo,-193.88953379465966,0.9666666666666667,408.5
joint,4,2,50000,65536,mid,unseen_combo,-208.1690516324151,0.9333333333333332,453.3333333333333
joint,4,3,75000,98304,mid,unseen_combo,-179.04421877039422,0.6333333333333333,603.5333333333333
joint,4,4,100000,131072,mid,unseen_combo,-131.39419200189832,0.10000000000000002,913.4333333333334
joint,4,5,125000,163840,mid,unseen_combo,-113.08156899106956,0.10000000000000002,914.3333333333334
joint,4,6,150000,196608,mid,unseen_combo,-76.30722290684983,0.03333333333333333,971.3333333333334
joint,4,7,175000,229376,mid,unseen_combo,49.92521032474946,0.6333333333333333,774.7333333333332
joint,4,8,200000,262144,mid,unseen_combo,141.03054302308465,0.9,683.0
joint,4,9,225000,294912,mid,unseen_combo,178.90500192545235,0.9,502.3
joint,4,10,250000,327680,mid,unseen_combo,194.8548929471632,0.9666666666666667,363.3999999999999
joint,4,11,275000,360448,mid,unseen_combo,188.3653970527242,0.9,358.09999999999997
joint,4,12,300000,393216,mid,unseen_combo,174.41344823379373,0.8333333333333334,395.4666666666667
joint,4,13,325000,425984,mid,unseen_combo,200.43224064401593,0.9666666666666667,340.59999999999997
joint,4,14,350000,458752,mid,unseen_combo,178.028042892154,0.9666666666666667,292.40000000000003
joint,4,15,375000,491520,mid,unseen_combo,211.05171195330573,1.0,293.93333333333334
joint,4,16,400000,524288,mid,unseen_combo,181.7296956642083,1.0,295.53333333333336
joint,4,17,425000,557056,mid,unseen_combo,175.33755762315687,1.0,266.59999999999997
joint,4,18,450000,589824,mid,unseen_combo,213.83240992282376,1.0,280.03333333333336
joint,4,19,475000,622592,mid,unseen_combo,226.76484971449636,1.0,280.6333333333333
joint,4,20,500000,655360,final,unseen_combo,213.25425307287023,0.9533333333333335,285.2566666666667
joint,5,1,25000,32768,mid,unseen_combo,-106.17688596107958,1.0,325.46666666666664
joint,5,2,50000,65536,mid,unseen_combo,-230.22863286783104,0.9333333333333332,499.3
joint,5,3,75000,98304,mid,unseen_combo,-146.24183604501988,0.6,660.1333333333333
joint,5,4,100000,131072,mid,unseen_combo,-131.48507138604813,0.19999999999999998,938.5
joint,5,5,125000,163840,mid,unseen_combo,-153.16483823086455,0.10000000000000002,974.7666666666668
